Date of Sale,Address,Postal Code,County,Price ,Full Market Price,VAT Exclusive,Description of Property
08/02/2022,"25 FOREST GREEN, RIVERVALLEY, SWORDS",0,Dublin,"385,000.00",0,0,0
08/02/2022,"26 CLADDAGH GREEN, BALLYFERMOT, 10",10,Dublin,"120,000.00",1,0,0
08/02/2022,"29 HAINAULT DRIVE, FOXROCK, 18",18,Dublin,"820,000.00",0,0,0
08/02/2022,"3 CEOL NA MARA, RUSH, DUBLIN",0,Dublin,"340,000.00",0,0,0
08/02/2022,"35 BEVERTON RISE, DONABATE, DUBLIN",0,Dublin,"430,000.00",0,0,0
08/02/2022,"36 SANDYFORD DOWNS, SANDYFORD, 18",18,Dublin,"597,500.00",0,0,0
08/02/2022,"38 ST BRIDGETS PARK, FOXROCK, 18",18,Dublin,"405,000.00",0,0,0
08/02/2022,"45 ADAMSTOWN AVE, ADAMSTOWN, LUCAN",0,Dublin,"321,000.00",0,0,0
08/02/2022,"45 PARKGATE PLACE, PARKGATE ST, 8",8,Dublin,"295,000.00",0,0,0
08/02/2022,"47 SLIEVEMORE RD, DRIMNAGH, 12",12,Dublin,"275,000.00",0,0,0
08/02/2022,"48 CRANNAGH PARK, RATHFARNHAM, 14",14,Dublin,"1,280,000.00",0,0,0
08/02/2022,"49 PARKLANDS TERRACE, PARKLANDS, CITYWEST",24,Dublin,"339,207.00",0,1,1
08/02/2022,"5 LE BAS TERRACE, LEINSTER ROAD WEST, RATHMINES",0,Dublin,"1,150,000.00",0,0,0
08/02/2022,"56 LOWER CHURCHTOWN RD, 14, DUBLIN",14,Dublin,"585,000.00",0,0,0
08/02/2022,"57 CASSIAN COURT SOUTH, ROYAL CANAL PARK, ASHTOWN",15,Dublin,"282,500.00",0,0,0
08/02/2022,"6 THE ORCHARD, BUSHFIELD AVE, DONNYBROOK 4",4,Dublin,"189,639.50",1,0,0
08/02/2022,"70 DODSBOROUGH COTTAGES, LUCAN, DUBLIN",0,Dublin,"360,000.00",0,0,0
08/02/2022,"9 SLEEPY HOLLOW, KINSEALY LANE, MALAHIDE",0,Dublin,"730,000.00",0,0,0
08/02/2022,"APT 17 - CAMAC WAY, KEARNS PLACE, KILMAINHAM",8,Dublin,"375,000.00",0,0,0
08/02/2022,"APT 33 THE TALLOW BUILDING, RATHBORNE VILLAGE, ASHTOWN 15",15,Dublin,"313,000.00",0,0,0
08/02/2022,"APT 38, PEMBROKE RD, BALLSBRIDGE 4",4,Dublin,"225,000.00",0,0,0
07/02/2022,"10 BERESFORD SQUARE, DONABATE, CO DUBLIN",0,Dublin,"396,475.00",0,1,1
07/02/2022,"10 SHELMALIER RD, EAST WALL, 3",3,Dublin,"300,000.00",0,0,0
07/02/2022,"100 THE GALLERY, TURVEY WALK, DONABATE",0,Dublin,"290,500.00",0,0,0
07/02/2022,"103 FERGUSON RD, 9, DUBLIN",9,Dublin,"475,000.00",0,0,0
07/02/2022,"13 CONGRESS GARDENS, GLASTHULE, DUBLIN",0,Dublin,"500,000.00",0,0,0
07/02/2022,"17 THORNLEIGH SQ, SWORDS, DUBLIN",0,Dublin,"300,000.00",0,0,0
07/02/2022,"18 LYONS AVENUE NORTH, GRAYDON, NEWCASTLE",0,Dublin,"343,612.00",0,1,1
07/02/2022,"185 BEECHWOOD COURT, STILLORGAN, DUBLIN",0,Dublin,"440,000.00",0,0,0
07/02/2022,"23 BRAMBLEFIELD PARK, CLONEE, 15",15,Dublin,"342,000.00",0,0,0
07/02/2022,"257 FAIRBAIRN HOUSE, BELLEVUE, ISLANDBRIDGE 8",8,Dublin,"345,000.00",0,0,0
07/02/2022,"266 SUNDRIVE RD, 12, DUBLIN",12,Dublin,"560,000.00",0,0,0
07/02/2022,"27 SWILLY RD, CABRA, 7",7,Dublin,"396,000.00",0,0,0
07/02/2022,"3 TEMPLE ROAD, RATHGAR, 6",0,Dublin,"4,600,000.00",0,0,0
07/02/2022,"32 HALLWELL AVENUE, HALLWELL, LUCAN",0,Dublin,"366,278.19",0,1,1
07/02/2022,"32 SEAGRANGE AVENUE, BALDOYLE, 13",13,Dublin,"400,000.00",0,0,0
07/02/2022,"37 ANNAVILLA, RANELAGH, 6",0,Dublin,"670,000.00",0,0,0
07/02/2022,"45 CASTLEKNOCK CRESCENT, CASTLEKNOCK, 15",15,Dublin,"300,000.00",0,0,0
07/02/2022,"58 NORTH AVE, MOUNT MERRION, BLACKROCK",0,Dublin,"1,142,500.00",0,0,0
07/02/2022,"59 THE OVAL, TULLYVALE, CABINTEELY 18",18,Dublin,"308,000.00",0,0,0
07/02/2022,"66 GLENTOW RD, WHITEHALL, 9",9,Dublin,"450,000.00",0,0,0
07/02/2022,"81 CLANMAURICE RD DONNYCARNEY, 5, DUBLIN",5,Dublin,"370,000.00",0,0,0
07/02/2022,"9 ANNFIELD DR, CASTLEKNOCK, 15",15,Dublin,"370,000.00",0,0,0
07/02/2022,"9 BURLEIGH COURT, BURLINGTON RD, 4",4,Dublin,"761,000.00",0,0,0
07/02/2022,"9 GREENDALE AVE, RAHENY, 5",5,Dublin,"585,000.00",0,0,0
07/02/2022,"93 LORCAN DRIVE, SANTRY, 9",9,Dublin,"460,000.00",0,0,0
07/02/2022,"APT 89, THE PAVILION, MARINE ROAD",0,Dublin,"529,000.00",0,0,0
07/02/2022,"COOLEEN BALSCADDEN, BALBRIGGAN, NORTH",15,Dublin,"660,000.00",0,0,0
07/02/2022,"GROUND FLOOR APARTMENT, 5 MOUNTJOY SQUARE, 1",0,Dublin,"400,000.00",0,0,0
04/02/2022,"1 THE RATH, SANDYHILL, ROLESTOWN",0,Dublin,"451,000.00",0,0,0
04/02/2022,"11 CAMAC TERRACE, KILMAINHAM LANE, KILMAINHAM",8,Dublin,"375,000.00",0,0,0
04/02/2022,"111 ST WERBURGHS, MALAHIDE RD, SWORDS",0,Dublin,"280,000.00",0,0,0
04/02/2022,"112 THE WAXWORKS RATHBORNE VILLAGE, ASHTOWN, DUBLIN",15,Dublin,"327,000.00",0,0,0
04/02/2022,"116 STILLORGAN WOOD, BLACKROCK, DUBLIN",0,Dublin,"739,000.00",0,0,0
04/02/2022,"118 PINEBROOK RD, ARTANE, 5",5,Dublin,"390,000.00",0,0,0
04/02/2022,"12 SHANOWEN PARK, SANTRY, 9",9,Dublin,"466,000.00",0,0,0
04/02/2022,"13 BALLINTEER DRIVE, BALLINTEER, 16",0,Dublin,"655,000.00",0,0,0
04/02/2022,"13 THE BEECH, GRATTAN WOOD, HOLE IN THE WALL ROAD",0,Dublin,"232,000.00",0,0,0
04/02/2022,"131 LE MERIDIEN, ROYAL CANAL PARK, ASHTOWN",15,Dublin,"290,000.00",0,0,0
04/02/2022,"14 THORMANBY HILL, HOWTH, CO.DUBLIN",13,Dublin,"1,497,797.00",0,1,1
04/02/2022,"15 ELM PARK HOUSE, GRANGE WOOD, RATHFARNHAM 16",16,Dublin,"245,000.00",0,0,0
04/02/2022,"15 PRIORY WALK, MANOR GROVE, 12",12,Dublin,"658,000.00",0,0,0
04/02/2022,"15 SEAMOUNT RISE, SEAMOUNT ROAD, MALAHIDE",0,Dublin,"748,898.68",0,1,1
04/02/2022,"15 WOODLAWN TERRACE, UPPER CHURCHTOWN RD, 14",14,Dublin,"885,000.00",0,0,0
04/02/2022,"167 TEMPLECOURT NORTHWOOD, SANTRY, DUBLIN",9,Dublin,"260,000.00",0,0,0
04/02/2022,"169 SEAPARK, MALAHIDE, DUBLIN",3,Dublin,"695,000.00",0,0,0
04/02/2022,"19 LANSDOWNE CRESCENT, LANSDOWNE PARK, BALLSBRIDGE",4,Dublin,"650,000.00",0,0,0
04/02/2022,"199 THE BOULEVARD, MOUNT EUSTACE, TYRELLSTOWN",15,Dublin,"220,000.00",0,0,0
04/02/2022,"2 BLACKTHORN HILL CRESCENT, RATHCOOLE, DUBLIN",24,Dublin,"420,000.00",0,0,0
04/02/2022,"20 BRABAZON SQ, GRAY ST, 8",8,Dublin,"261,000.00",0,0,0
04/02/2022,"20 CYPRESS PARK, TEMPLEOGUE, 6W",0,Dublin,"715,000.00",0,0,0
04/02/2022,"21 NEWCASTLE MANOR CRESCENT, NEWCASTLE, CO DUBLIN",22,Dublin,"395,000.00",0,0,0
04/02/2022,"21A THE MAPLES, BIRD AVE CLONSKEAGH, 14",14,Dublin,"532,000.00",0,0,0
04/02/2022,"22 ROBINHOOD ROAD, DRIMNAGH, 12",0,Dublin,"300,000.00",1,0,0
04/02/2022,"23 BLACKBERRY HILL, GLENAMUCK ROAD, CARRICKMINES",18,Dublin,"922,000.00",0,0,0
04/02/2022,"23 VILLA BLANCHARD, MAIN ST, BLANCHARDSTOWN 15",15,Dublin,"220,000.00",0,0,0
04/02/2022,"28 ARDMEEN PARK, BLACKROCK, DUBLIN",0,Dublin,"624,000.00",1,0,0
04/02/2022,"2A FOXFIELD GREEN, RAHENY, 5",5,Dublin,"500,000.00",0,0,0
04/02/2022,"31 PARKLANDS TERRACE, PARKLANDS, CITYWEST",24,Dublin,"339,207.00",0,1,1
04/02/2022,"32 HILCOURT PARK, GLENAGEARY, DUBLIN",0,Dublin,"1,070,000.00",0,0,0
04/02/2022,"36 HUNTERS ANVENUE, HUNTERSWOOD, BALLYCULLEN RD 24",24,Dublin,"488,000.00",0,0,0
04/02/2022,"4 BERKELEY HOUSE 23 25 PEMBROKE RD, BALLSBRIDGE, 4",4,Dublin,"350,000.00",0,0,0
04/02/2022,"43 GRANGE PARK, RATHFARNHAM, 14",14,Dublin,"590,000.00",0,0,0
04/02/2022,"43A CROFTWOOD DR, BALLYFERMOT, 10",10,Dublin,"213,000.00",0,0,0
04/02/2022,"46 WILFORD COURT, CORKE ABBEY AVE, BRAY",0,Dublin,"345,000.00",0,0,0
04/02/2022,"49 CRAIGFORD DR, KILLESTER, 5",5,Dublin,"542,500.00",0,0,0
04/02/2022,"5 HAMPTON COURT, TYRCONNELL RD, INCHICORE 8",8,Dublin,"230,000.00",0,0,0
04/02/2022,"504 THE EDGES 2, BEACON SOUTH QUARTER, SANDYFORD 18",18,Dublin,"330,000.00",0,0,0
04/02/2022,"51 BRIAN RD, MARINO, 3",3,Dublin,"440,000.00",0,0,0
04/02/2022,"6 DANGAN PARK, CRUMLIN, 12",12,Dublin,"610,000.00",0,0,0
04/02/2022,"61 HAZELGROVE COURT, KILLINARDEN, TALLAGHT",0,Dublin,"222,500.00",0,0,0
04/02/2022,"623 HOWTH RD, RAHENY, 5",5,Dublin,"980,000.00",0,0,0
04/02/2022,"68 CHERRYWOOD GROVE, CLONDALKIN, 22",22,Dublin,"305,000.00",0,0,0
04/02/2022,"7 GLENSAVAGE, AVOCA ROAD, BLACKROCK",0,Dublin,"1,925,000.00",0,1,1
04/02/2022,"8 THE PARK, CLON BRUGH, AIKENS VILLAGE",18,Dublin,"320,000.00",0,0,0
04/02/2022,"88 NEWCASTLE BOULEVARD, GRAYDON, NEWCASTLE",0,Dublin,"396,475.00",0,1,1
04/02/2022,"9 FERNCARRIG RISE, FERNLEIGH, SANDYFORD 18",18,Dublin,"625,000.00",0,0,0
04/02/2022,"96 WYCKHAM POINT, WYCKHAM BYPASS, DUNDRUM 16",16,Dublin,"325,000.00",1,0,0
04/02/2022,"APT 18 BLOCK B BARABZON HALL, ARDEE ST, 8",8,Dublin,"98,338.00",0,0,0
04/02/2022,"APT 87, POPLAR BLOCK TRIMBLESTON, GOATSTOWN RD",14,Dublin,"517,500.00",0,0,0
04/02/2022,"CHICANE, MULLINASTILL ROAD, SHANKILL",18,Dublin,"1,100,000.00",0,0,0
04/02/2022,"SITE 15, EMERALD COTTAGES, GRAND CANAL STREET UPPER",0,Dublin,"820,264.00",0,1,1
04/02/2022,"SUNDRIVE RD, RUSH, DUBLIN",0,Dublin,"625,000.00",0,0,0
04/02/2022,"TALBOT HOUSE, TALBOT LANE, KILLINEY",0,Dublin,"825,000.00",0,0,0
04/02/2022,"VILLA VICO, SORRENTO RD, DALKEY",0,Dublin,"2,200,000.00",0,0,0
03/02/2022,"1 TULLYHALL CLOSE, LUCAN, DUBLIN",0,Dublin,"510,000.00",0,0,0
03/02/2022,"10 FERNLEIGH PARK, CASTLEKNOCK, 15",15,Dublin,"355,000.00",0,0,0
03/02/2022,"12 BROWNSBARN WOOD, KINGSWOOD, 22",22,Dublin,"540,000.00",0,0,0
03/02/2022,"13 HOLLYWOODRATH LAWNS, HOLLYWOODRATH, HOLLYSTOWN",15,Dublin,"394,273.00",0,1,1
03/02/2022,"14 GRATTAN LODGE, DONAGHMEDE, 13",13,Dublin,"300,000.00",1,0,0
03/02/2022,"147 AULDEN GRANGE, SANTRY, 9",17,Dublin,"400,000.00",0,0,0
03/02/2022,"15 ARD MHUIRE PARK, DALKEY, CO DUBLIN",0,Dublin,"1,280,000.00",0,0,0
03/02/2022,"15 THE OAKLEIGH, BALBRIGGAN, DUBLIN",0,Dublin,"210,000.00",0,0,0
03/02/2022,"16 HOLLYWOODRATH LAWNS, HOLLYWOODRATH, HOLLYSTOWN",0,Dublin,"396,475.77",0,1,1
03/02/2022,"17 GLENAAN ROAD, LARKHILL, WHITEHALL",9,Dublin,"338,000.00",0,0,0
03/02/2022,"18 OILEAIN NA CRANOIGE/CRANOGUE ISL, BALBUTCHER LANE, BALLYMUN",11,Dublin,"233,480.00",0,1,1
03/02/2022,"19 OILEAIN NA CRANOIGE/CRANOGUE ISL, BALBUTCHER LANE, BALLYMUN",11,Dublin,"166,519.00",0,1,1
03/02/2022,"2 ANNAGH COURT, WATERVILLE, 15",15,Dublin,"320,000.00",0,0,0
03/02/2022,"20 OILEAIN NA CRANOIGE/CRANOGUE ISL, BALBUTCHER LANE, BALLYMUN",11,Dublin,"208,810.00",0,1,1
03/02/2022,"21 THE OAKS, HERBERT PARK LANE, BALLSBRIDGE 4",4,Dublin,"405,000.00",0,0,0
03/02/2022,"22 ALEXANDER COURT, FENIAN ST, 2",2,Dublin,"375,000.00",0,0,0
03/02/2022,"22 ST BRIGIDS AVE, NORTH STRAND, 3",3,Dublin,"225,000.00",0,0,0
03/02/2022,"27 ST MARTINS DR, KIMMAGE, 6W",0,Dublin,"665,000.00",0,0,0
03/02/2022,"34  ORWELL PLACE, BLOCK B - MARIANELLA, RATHGAR",6,Dublin,"597,500.00",0,0,0
03/02/2022,"4 PROSPECT, NAUL RD, BALBRIGGAN",0,Dublin,"215,000.00",0,0,0
03/02/2022,"41 SMYTHS GARDENS, DUN LAOGHAIRE, DUBLIN",0,Dublin,"420,000.00",0,0,0
03/02/2022,"41 TANEY RD, DUNDRUM, 14",14,Dublin,"820,000.00",0,0,0
03/02/2022,"46 SEAFORT AVE, SANDYMOUNT, 4",4,Dublin,"876,500.00",0,0,0
03/02/2022,"52 BUNTING RD, 12, DUBLIN",12,Dublin,"370,000.00",0,0,0
03/02/2022,"6 BAYSIDE SQ EAST, BAYSIDE, SUTTON",13,Dublin,"450,000.00",0,0,0
03/02/2022,"60 WOODBINE PARK, RAHENY, 5",5,Dublin,"540,000.00",0,0,0
03/02/2022,"67 PALMER PARK, BALLYBODEN, RATHFARNHAM",16,Dublin,"385,000.00",0,0,0
03/02/2022,"7 BERRY HOUSE, CUSTOM HOUSE SQUARE, IFSC",2,Dublin,"460,000.00",0,0,0
03/02/2022,"76 ARDILEA CRESCENT, HEIDELBERG, ARDILEA",14,Dublin,"440,528.63",0,1,1
03/02/2022,"98 MOUNTAIN VIEW, CRINKEN GLEN, SHANKHILL",18,Dublin,"480,000.00",0,0,0
03/02/2022,"BLOCK 600, PODIUM SITE, CHARLESTOWN",11,Dublin,"16,086,837.66",0,1,1
03/02/2022,"BREENAGH, BARNHILL RD, DALKEY",0,Dublin,"622,000.00",0,0,0
03/02/2022,"KNIGHTSFIELD, TURNAPIN LANE, CLOGHRAN",0,Dublin,"385,000.00",0,0,0
02/02/2022,"1 CHURCH PARK LAWN, MOUNT ARGUS, 6W",0,Dublin,"380,000.00",0,0,0
02/02/2022,"1 DODDERBROOK VIEW, OLDCOURT ROAD, BALLYCULLEN",0,Dublin,"590,000.00",0,0,0
02/02/2022,"1 SUMMERHILL PLACE, 1",0,Dublin,"225,000.00",0,0,0
02/02/2022,"1 WELLINGTON COURT, WHITEHALL RD WEST, 12",12,Dublin,"210,000.00",0,0,0
02/02/2022,"123 CORRIB RD, TERENURE, 6W",0,Dublin,"515,000.00",0,0,0
02/02/2022,"146 ADAMSTOWN AVENUE, ADAMSTOWN, LUCAN",0,Dublin,"315,000.00",0,0,0
02/02/2022,"158 CHERRYWOOD PARK, CLONDALKIN, 22",22,Dublin,"300,000.00",0,0,0
02/02/2022,"17 HOLLYWOODRATH LAWNS, HOLLYSTOWN",15,Dublin,"394,273.00",0,1,1
02/02/2022,"187 LARKHILL RD, WHITEHALL, 9",9,Dublin,"298,500.00",0,0,0
02/02/2022,"2 RIDGEWOOD SQ, SWORDS, DUBLIN",0,Dublin,"300,000.00",0,0,0
02/02/2022,"2 SILVERMOUNT, STRAWBERRY BEDS, 20",20,Dublin,"365,000.00",0,0,0
02/02/2022,"20 RAMLEH VILLAS, MILLTOWN RD, MILLTOWN 6",6,Dublin,"370,000.00",1,0,0
02/02/2022,"24 RIALTO COTTAGES, RIALTO, 8",8,Dublin,"230,000.00",0,0,0
02/02/2022,"336 SOUTH CIRCULAR RD, 8, DUBLIN",8,Dublin,"455,000.00",0,0,0
02/02/2022,"34A WILLOW PARK CRESCENT, GLASNEVIN, DUBLIN",11,Dublin,"350,000.00",0,0,0
02/02/2022,"36 WILLOW FIELD, PARK AVE, SANDYMOUNT 4",4,Dublin,"458,000.00",0,0,0
02/02/2022,"4 LUTTRELL PARK HEATH, CARPENTERSTOWN, 15",15,Dublin,"421,000.00",0,0,0
02/02/2022,"4 WIGAN RD, DRUMCONDRA, DUBLIN",9,Dublin,"507,000.00",0,0,0
02/02/2022,"45 SALTHILL, MONKSTOWN, DUBLIN",0,Dublin,"695,000.00",0,0,0
02/02/2022,"45 SEAMOUNT RISE, SEAMOUNT ROAD, MALAHIDE",0,Dublin,"550,660.00",0,1,1
02/02/2022,"47PHOENIX PARK AVENUE, CASTLEKNOCK, 15",0,Dublin,"572,687.21",0,1,1
02/02/2022,"50 SEA BROOK, BROOK LANE, HAYESTOWN",0,Dublin,"365,000.00",0,0,0
02/02/2022,"51 BELLEVUE, ISLANDBRIDGE, 8",8,Dublin,"246,000.00",0,0,0
02/02/2022,"59 GROSVENOR SQ, RATHMINES, 6",6,Dublin,"1,080,000.00",0,0,0
02/02/2022,"6 THE PARK, CITYWEST VILLAGE",24,Dublin,"343,612.33",0,1,1
02/02/2022,"61 THE DICKENS, GASWORKS, BARROW STREET",0,Dublin,"380,000.00",0,0,0
02/02/2022,"7 TRADERS WHARF, USHERS QUAY, 8",0,Dublin,"252,000.00",0,0,0
02/02/2022,"8 BLACKTHORN HALL, SANDYFORD, 18",18,Dublin,"320,000.00",0,0,0
02/02/2022,"8 NEWPARK DRIVE, CHAPEL ROAD, KINSEALY",0,Dublin,"414,096.00",0,1,1
02/02/2022,"APT 10, DISTILLERY LOFTS, DISTILLERY RD 3",3,Dublin,"350,000.00",0,0,0
02/02/2022,"HALCYON COTTAGE, 20 CHURCH RD, SUTTON 13",13,Dublin,"600,000.00",0,0,0
02/02/2022,"SILINA, 5 THE STRAND, MALAHIDE",0,Dublin,"1,030,000.00",0,0,0
02/02/2022,"THE GRANARY, 1 DISTILLARY LOFTUS, DISTILLARY ROAD",0,Dublin,"350,000.00",0,0,0
02/02/2022,"THE GRANARY, 11 DISTILLERY LOFTS, DISTILLERY ROAD",0,Dublin,"240,000.00",0,0,0
02/02/2022,"THE GRANARY, 12 DISTILLARY LOFTS, DISTILLARY ROAD",0,Dublin,"350,000.00",0,0,0
02/02/2022,"THE GRANARY, 13 DISTILLARY LOFTS, DISTILLARY ROAD",0,Dublin,"330,000.00",0,0,0
02/02/2022,"THE GRANARY, 14 DISTILLARY LOFTS, DISTILLARY ROAD",0,Dublin,"25,000.00",0,0,0
02/02/2022,"THE GRANARY, 15 DISTILLARY LOFTS, DISTILLARY ROAD",2,Dublin,"167,500.00",0,0,0
02/02/2022,"THE GRANARY, 2 DISTILLARY LOFTS, DISTILLARY ROAD",0,Dublin,"240,000.00",0,0,0
02/02/2022,"THE GRANARY, 4 DISTILLARY LOFTS, DISTILLARY ROAD",2,Dublin,"350,000.00",0,0,0
02/02/2022,"THE GRANARY, 6 DISTILLARY LOFTS, DISTILLARY RD",0,Dublin,"350,000.00",0,0,0
02/02/2022,"THE GRANARY, 7 DISTILLARY LOFTS, DISTILLARY ROAD",0,Dublin,"350,000.00",0,0,0
02/02/2022,"THE GRANARY, 8 DISTILLARY LOFTS, DISTILLARY ROAD",0,Dublin,"240,000.00",0,0,0
02/02/2022,"THE GRANARY, 9 DISTILLARY LOFTS, DISTILLARY ROAD",0,Dublin,"350,000.00",0,0,0
02/02/2022,"THE GRANARY, APT 5 DISTILLARY LOFTS, DISTILLARY ROAD",0,Dublin,"240,000.00",0,0,0
02/02/2022,"THE GRANERY, 3 DISTILLARY LOFTS, DISTILLARY ROAD",2,Dublin,"350,000.00",0,0,0
01/02/2022,"10 ANNE DEVLIN AVE, RATHFARNHAM, 14",14,Dublin,"625,000.00",0,0,0
01/02/2022,"10 CLONRATH AVENUE, SKERRIES ROAD, LUSK",0,Dublin,"352,378.85",0,1,1
01/02/2022,"10 RICHMOND COTTAGES, SUMMERHILL, 1",1,Dublin,"140,000.00",0,0,0
01/02/2022,"100 WHITEOAK, WHITEOAKS, CLONSKEAGH",14,Dublin,"370,000.00",0,0,0
01/02/2022,"110 ARD NA MARA, MALAHIDE, CO DUBLIN",0,Dublin,"945,000.00",0,0,0
01/02/2022,"111 THE ELMS, MOUNT MERRION AVE, BLACKROCK",0,Dublin,"310,000.00",0,0,0
01/02/2022,"115 VIKING HARBOUR APTS, USHERS QUAY, USHERS ISLAND",8,Dublin,"215,000.00",0,0,0
01/02/2022,"12 BELLGREE LAWNS, TYRELLSTOWN, 15",15,Dublin,"181,500.00",0,0,0
01/02/2022,"135 TEMPLE COURT, NORTHWOOD, SANTRY",0,Dublin,"275,000.00",0,0,0
01/02/2022,"14 RATHBORNE COURT, RATHBORNE DR, ASHTOWN 15",15,Dublin,"328,000.00",0,0,0
01/02/2022,"177 THE CRESCENT, MILLBROOK LAWNS, TALLAGHT",0,Dublin,"300,000.00",0,0,0
01/02/2022,"185 THE GALLERY, TURVEY WALK, DONABATE",0,Dublin,"290,000.00",0,0,0
01/02/2022,"190 LYMEWOOD MEWS, NORTHWOOD, SANTRY 9",9,Dublin,"340,000.00",0,0,0
01/02/2022,"2 AN TEARMANN, WATERSTOWN AVENUE, PALMERSTOWN",20,Dublin,"572,687.22",0,1,1
01/02/2022,"2 GOLDEN RIDGE AVENUE, RUSH",0,Dublin,"361,233.38",0,1,1
01/02/2022,"202 PHIBSBORO RD, PHIBSBORO, 7",7,Dublin,"410,000.00",0,0,0
01/02/2022,"21 HARLODS CROSS ROAD, HAROLDS CROSS, DUBLIN",0,Dublin,"340,000.00",0,0,0
01/02/2022,"22 HOLLYWOOD DR, GOATSTOWN, 14",14,Dublin,"885,000.00",0,0,0
01/02/2022,"23 DRYNAM GREEN, KINSEALY, DUBLIN",0,Dublin,"337,000.00",0,0,0
01/02/2022,"25 RIVER GARDENS, GLASNEVIN, 9",9,Dublin,"275,000.00",0,0,0
01/02/2022,"25A PARK VILLAS, CASTLEKNOCK, 15",15,Dublin,"1,140,000.00",0,0,0
01/02/2022,"30 BLOCK C, THE COURTHOUSE, RATHCOOLE",24,Dublin,"195,000.00",0,0,0
01/02/2022,"30 CHARLESTON AVE, RANELAGH, 6",6,Dublin,"1,165,000.00",0,0,0
01/02/2022,"30 OLD FINGLAS RD, GLASNEVIN, THIRD LINE OF THE ADDRESS 11",11,Dublin,"680,000.00",0,0,0
01/02/2022,"31 LLEWELLYN COURT, RATHFARNHAM, 16",16,Dublin,"485,000.00",0,0,0
01/02/2022,"36 AILESBURY GROVE, DUNDRUM, 16",16,Dublin,"755,000.00",0,0,0
01/02/2022,"36 THE COURTHOUSE, MAIN ST, RATHCOOLE",24,Dublin,"235,000.00",0,0,0
01/02/2022,"37 FINGLAS PLACE, FINGLAS, 11",11,Dublin,"300,000.00",0,0,0
01/02/2022,"4 ALL HALLOWS GREEN, GRIFFITH AVENUE, DRUMCONDRA",9,Dublin,"450,000.00",0,0,0
01/02/2022,"4 BIRCHFIELD HEIGHTS, GOATSTOWN, DUBLIN",14,Dublin,"710,000.00",0,0,0
01/02/2022,"40 WILLOW PARK CRESCENT, GLASNEVIN NORTH, 11",11,Dublin,"500,000.00",0,0,0
01/02/2022,"43 THE ELMS, PARKVIEW, ENNISKERRY RD",18,Dublin,"312,000.00",0,0,0
01/02/2022,"6 RATHBORNE WALK, ROYAL CANAL PARK, RATOATH ROAD",15,Dublin,"545,000.00",0,0,0
01/02/2022,"66 OLIVER PLUNKETT RD, MONKSTOWN FARM, DUN LAOGHAIRE",0,Dublin,"634,000.00",0,0,0
01/02/2022,"67 MERRION STRAND, SANDYMOUNT, 4",4,Dublin,"730,000.00",0,0,0
01/02/2022,"7 BELTON PARK AVE, DONNYCARNEY, 9",9,Dublin,"380,000.00",0,0,0
01/02/2022,"7 OLD QUARRY, DALKEY, CO DUBLIN",0,Dublin,"1,200,000.00",0,0,0
01/02/2022,"76 ROYSTON, KIMMAGE RD WEST, 12",12,Dublin,"397,500.00",0,0,0
01/02/2022,"8 CLAREMOUNT, SHANKILL, DUBLIN",18,Dublin,"415,000.00",0,0,0
01/02/2022,"8 OAK RISE, GREENPARK, CLONDALKIN 22",22,Dublin,"260,000.00",0,0,0
01/02/2022,"APPARTMENT 26, DEERPARK ROAD, KILTIPPER",0,Dublin,"170,000.00",0,0,0
01/02/2022,"APT 1, 11 FRANKFORT AVE, RATHGAR",6,Dublin,"1,700,000.00",0,0,0
01/02/2022,"APT 231 BELLEVUE, ISLANDBRIDGE, 8",8,Dublin,"406,000.00",0,0,0
01/02/2022,"APT 29 TALBOT HALL, THORNLEIGH RD, APPLEWOOD VILLAGE SWORDS",0,Dublin,"200,000.00",0,0,0
01/02/2022,"APT 70, PIER 19, BRIDGEFOOT ST 8",8,Dublin,"250,000.00",0,0,0
01/02/2022,"BULMER, MILLTOWN, NEWCASTLE",22,Dublin,"950,000.00",0,0,0
01/02/2022,"LITTLE ACRE, MILLTOWN, NEWCASTLE",22,Dublin,"700,000.00",0,0,0
31/01/2022,"1 LEESON PARK COURT, LEESON PARK ROAD, RANELAGH",0,Dublin,"778,500.00",0,1,1
31/01/2022,"11 HOLLYWOODRATH LAWNS, HOLLYSTOWN, 15",15,Dublin,"394,273.00",0,1,1
31/01/2022,"12 APPLEWOOD AVE, SWORDS, DUBLIN",0,Dublin,"277,000.00",0,0,0
31/01/2022,"13 PEMBROKE COTTAGES, DUNDRUM, 14",14,Dublin,"430,000.00",0,0,0
31/01/2022,"13 WAINSFORT AVENUE, TERENURE, 6W",0,Dublin,"560,000.00",0,0,0
31/01/2022,"141 KILBARRON RD, COOLOCK, 5",5,Dublin,"200,000.00",0,0,0
31/01/2022,"15 PARK TERRACE, THE COOMBE, 8",8,Dublin,"200,000.00",0,0,0
31/01/2022,"167 DOWNPATRICK RD, CRUMLIN, 12",12,Dublin,"280,000.00",0,0,0
31/01/2022,"18 CLONFADDA WOOD, MOUNT MERRION AVE, BLACKROCK",0,Dublin,"1,580,000.00",0,0,0
31/01/2022,"190 CHERRYWOOD PARK, CLONDALKIN, 22",22,Dublin,"320,000.00",0,0,0
31/01/2022,"2 QUAY ST, SKERRIES, DUBLIN",0,Dublin,"350,000.00",0,0,0
